"","DepMap_ID","CCL_name","COSMIC_ID","TCGA_combine","TCGA_manual","primary_DepMap","subtype_DepMap","primary_site_CTRP","primary_hist_CTRP","subtype_CTRP","tissue1_GDSC","tissue2_GDSC","TCGA_CCLE","TCGA_GDSC"
"862","ACH-001958","MS1",NA,"SCLC",NA,"Lung Cancer","Small Cell Lung Cancer (SCLC)",NA,NA,NA,NA,NA,"SCLC",NA
"863","ACH-002051","LU134A",NA,"SCLC",NA,"Lung Cancer","Small Cell Lung Cancer (SCLC)",NA,NA,NA,NA,NA,"SCLC",NA
"864","ACH-002052","LU139",NA,"SCLC",NA,"Lung Cancer","Small Cell Lung Cancer (SCLC)",NA,NA,NA,NA,NA,"SCLC",NA
"865","ACH-002077","LU165",NA,"SCLC",NA,"Lung Cancer","Small Cell Lung Cancer (SCLC)",NA,NA,NA,NA,NA,"SCLC",NA
"866","ACH-000371","RL",910861,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"867","ACH-000583","MC116",907799,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"868","ACH-000914","HT",907063,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"869","ACH-000687","CI1",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","B_cell_lymphoma",NA,NA,"DLBC",NA
"870","ACH-000398","RI1",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","B_cell_lymphoma",NA,NA,"DLBC",NA
"871","ACH-000923","BCP1",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","B_cell_lymphoma",NA,NA,"DLBC",NA
"872","ACH-002301","RF48",909697,"STAD",NA,"Lymphoma","B-cell, Non-Hodgkins",NA,NA,NA,"digestive_system","stomach","STAD","STAD"
"873","ACH-001498","FARAGE",1297449,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"874","ACH-001642","SCC3",910930,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"875","ACH-002307","SUDHL16",1331034,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"876","ACH-002313","TK",1331045,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"877","ACH-000162","GA10",1303896,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma","lymphoma","Burkitt_lymphoma","DLBC",NA
"878","ACH-000245","BL41",910706,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma","lymphoma","Burkitt_lymphoma","DLBC",NA
"879","ACH-000440","CA46",910703,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma","lymphoma","Burkitt_lymphoma","DLBC",NA
"880","ACH-000567","ST486",910906,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma","lymphoma","Burkitt_lymphoma","DLBC",NA
"881","ACH-000654","RAJI",909262,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma","lymphoma","Burkitt_lymphoma","DLBC",NA
"882","ACH-000786","DAUDI",906831,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma","lymphoma","Burkitt_lymphoma","DLBC",NA
"883","ACH-000944","NAMALWA",908159,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma","lymphoma","Burkitt_lymphoma","DLBC",NA
"884","ACH-000402","BL70",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma",NA,NA,"DLBC",NA
"885","ACH-000707","P3HR1",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma",NA,NA,"DLBC",NA
"886","ACH-000877","EB1",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma",NA,NA,"DLBC",NA
"887","ACH-002303","[MERGED",1331030,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Follicular",NA,NA,NA,"lymphoma","B_cell_lymphoma",NA,"DLBC"
"888","ACH-002392","SC1",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Follicular",NA,NA,NA,NA,NA,"DLBC",NA
"889","ACH-000357","JEKO1",1327765,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Mantle Cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","mantle_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"890","ACH-000073","GRANTA519",1303897,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Mantle Cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","mantle_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"891","ACH-000220","MINO",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Mantle Cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","mantle_cell_lymphoma",NA,NA,"DLBC",NA
"892","ACH-000068","REC1",NA,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Mantle Cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","mantle_cell_lymphoma",NA,NA,"DLBC",NA
"893","ACH-002254","KARPAS1106P",1327773,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Mediastinal Large",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"894","ACH-002214","BC1",910919,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Primary Effusion",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"895","ACH-002215","BC3",910918,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Primary Effusion",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"896","ACH-002220","CROAP2",906807,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Primary Effusion",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"897","ACH-002253","JSC1",1327769,"DLBC",NA,"Lymphoma","B-cell, Non-Hodgkins, Primary Effusion",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"898","ACH-001638","RCK8",1330995,"DLBC",NA,"Lymphoma","B-cell, unspecified",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"899","ACH-002062","SLVL",NA,"DLBC",NA,"Lymphoma","B-cell, unspecified",NA,NA,NA,NA,NA,"DLBC",NA
"900","ACH-000287","NUDUL1",1330982,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"901","ACH-000056","DOHH2",906842,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"902","ACH-000124","OCILY19",1330984,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"903","ACH-000157","A4FUK",910934,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"904","ACH-000271","SUDHL10",1331033,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"905","ACH-000315","KARPAS422",907274,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"906","ACH-000334","DB",906832,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"907","ACH-000365","SUDHL4",1331035,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"908","ACH-000534","WSUDLCL2",1331050,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"909","ACH-000656","SUDHL8",1331038,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"910","ACH-000660","SUDHL5",1331036,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"911","ACH-000697","A3KAW",910935,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"912","ACH-000140","PFEIFFER",NA,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma",NA,NA,"DLBC",NA
"913","ACH-000158","OCILY3",NA,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma",NA,NA,"DLBC",NA
"914","ACH-000285","TOLEDO",NA,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma",NA,NA,"DLBC",NA
"915","ACH-000388","NUDHL1",NA,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma",NA,NA,"DLBC",NA
"916","ACH-001146","OCILY10",NA,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma",NA,NA,"DLBC",NA
"917","ACH-001617","OCILY7",1659819,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"918","ACH-001703","VAL",1331048,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"919","ACH-002221","CTB1",949088,"DLBC",NA,"Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"920","ACH-000611","SUDHL6",1331037,"DLBC",NA,"Lymphoma","Diffuse Mixed Small and Large B-cell Lymphoma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"921","ACH-001130","MOTN1",NA,"ALL",NA,"Lymphoma","T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","T_cell_large_granular_lymphocytic_leukaemia",NA,NA,"ALL",NA
"922","ACH-000061","HH",907056,"ALL",NA,"Lymphoma","T-cell, Non-Hodgkins, Cutaneous","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","adult_T_cell_lymphoma_leukaemia","leukemia","T_cell_leukemia","ALL",NA
"923","ACH-000024","OPM2",909249,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"924","ACH-000204","LP1",907791,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"925","ACH-000380","KMS12BM",907281,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"926","ACH-000653","JJN3",1327766,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","haematopoietic_neoplasm other","MM","MM"
"927","ACH-000714","KMS11",1659817,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"928","ACH-000745","MOLP8",1330950,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"929","ACH-000763","MM1S",1659818,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"930","ACH-000821","EJM",1297447,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","lymphoid_neoplasm other","MM","MM"
"931","ACH-000419","KMS28BM",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"932","ACH-000426","KMS20",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"933","ACH-000453","MOLP2",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"934","ACH-000541","KMS34",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"935","ACH-000564","KHM1B",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"936","ACH-000576","KMS27",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"937","ACH-000588","KMS26",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"938","ACH-000598","KMS21BM",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"939","ACH-000829","HUNS1",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"940","ACH-000889","KMM1",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"941","ACH-001094","HTK",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"942","ACH-001162","PCM6",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"943","ACH-000658","KMS18",NA,"MM",NA,"Myeloma","Multiple Myeloma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma",NA,NA,"MM",NA
"944","ACH-000057","OPM1",NA,"MM",NA,"Myeloma","Multiple Myeloma",NA,NA,NA,NA,NA,"MM",NA
"945","ACH-000050","NCIH929",724825,"MM",NA,"Myeloma","Multiple Myeloma, plasmacytoma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"946","ACH-000626","U266B1",753615,"MM",NA,"Myeloma","Multiple Myeloma, plasmacytoma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"947","ACH-000817","RPMI8226",905964,"MM",NA,"Myeloma","Multiple Myeloma, plasmacytoma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","myeloma","MM","MM"
"948","ACH-000838","AMO1",1295741,"MM",NA,"Myeloma","Multiple Myeloma, plasmacytoma","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","plasma_cell_myeloma","myeloma","haematopoietic_neoplasm other","MM","MM"
"949","ACH-001043","COLO775",NA,"LCML",NA,"Myeloma","Plasma Cell","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","chronic_myeloid_leukaemia",NA,NA,"LCML",NA
"950","ACH-000078","MHHNB11",908135,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"951","ACH-000099","SIMA",753620,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"952","ACH-000120","CHP212",906820,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"953","ACH-000136","CHP126",910567,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"954","ACH-000149","SKNSH",717431,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"955","ACH-000227","KPNYN",907314,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"956","ACH-000259","KELLY",753618,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"957","ACH-000260","SKNAS",724828,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"958","ACH-000341","SKNFI",688087,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"959","ACH-000345","KPNRTBM1",924189,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"960","ACH-000366","SKNDZ",688086,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"961","ACH-000804","NB1",949179,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,"neuroblastoma","neuroblastoma","NB","NB"
"962","ACH-000203","NH6",NA,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,NA,NA,"NB",NA
"963","ACH-000310","IMR32",NA,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,NA,NA,"NB",NA
"964","ACH-000312","SKNBE2",NA,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,NA,NA,"NB",NA
"965","ACH-000446","KPNSI9S",NA,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,NA,NA,"NB",NA
"966","ACH-001188","SHSY5Y",NA,"NB",NA,"Neuroblastoma","Unknown","autonomic_ganglia","neuroblastoma",NA,NA,NA,"NB",NA
"967","ACH-001338","CHP134",910941,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"968","ACH-001344","GIMEN",906872,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"969","ACH-001355","LAN6",949170,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"970","ACH-001603","NH12",908447,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"971","ACH-001674","TGW",910780,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"972","ACH-001716","GOTO",906875,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"973","ACH-002217","BE2M17",753616,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"974","ACH-002248","IMR5",907170,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"975","ACH-002261","KPNYS",946363,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"976","ACH-002277","NBTU110",1240181,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"977","ACH-002278","NB10",949171,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"978","ACH-002279","NB12",949172,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"979","ACH-002280","NB13",949177,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"980","ACH-002281","NB14",949178,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"981","ACH-002282","NB17",949175,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"982","ACH-002283","NB5",949176,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"983","ACH-002284","NB6",949173,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"984","ACH-002285","NB7",949174,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,"neuroblastoma","neuroblastoma","NB","NB"
"985","ACH-002083","NB69",NA,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,NA,NA,"NB",NA
"986","ACH-002340","NBSUSSR",NA,"NB",NA,"Neuroblastoma","Unknown",NA,NA,NA,NA,NA,"NB",NA
"987","ACH-001063","DOV13",1479987,"OV",NA,"Non-Cancerous","Control",NA,NA,NA,"urogenital_system","ovary","OV","OV"
"988","ACH-002210","ARH77",906765,"MM",NA,"Non-Cancerous","Unknown",NA,NA,NA,"myeloma","myeloma","MM","MM"
"989","ACH-002247","IM9",753563,"MM",NA,"Non-Cancerous","Unknown",NA,NA,NA,"myeloma","myeloma","MM","MM"
"990","ACH-002270","MCCAR",683665,"MM",NA,"Non-Cancerous","Unknown",NA,NA,NA,"myeloma","haematopoietic_neoplasm other","MM","MM"
"991","ACH-000713","CAOV3",906825,"OV",NA,"Ovarian Cancer","Adenocarcinoma","ovary","carcinoma","adenocarcinoma","urogenital_system","ovary","OV","OV"
"992","ACH-000013","ONCODG1",NA,"OV",NA,"Ovarian Cancer","Adenocarcinoma","ovary","carcinoma","adenocarcinoma",NA,NA,"OV",NA
"993","ACH-000237","JHOM1",NA,"OV",NA,"Ovarian Cancer","Adenocarcinoma","ovary","carcinoma","adenocarcinoma",NA,NA,"OV",NA
"994","ACH-000333","JHOM2B",NA,"OV",NA,"Ovarian Cancer","Adenocarcinoma","ovary","carcinoma","adenocarcinoma",NA,NA,"OV",NA
"995","ACH-000617","OVCAR4",905990,"OV",NA,"Ovarian Cancer","Adenocarcinoma","ovary","carcinoma",NA,"urogenital_system","ovary","OV","OV"
"996","ACH-001373","OV17R",1480361,"OV",NA,"Ovarian Cancer","Adenocarcinoma",NA,NA,NA,"urogenital_system","ovary","OV","OV"
"997","ACH-000527","OVISE",1240198,"OV",NA,"Ovarian Cancer","Adenocarcinoma, clear cell","ovary","carcinoma","clear_cell_carcinoma","urogenital_system","ovary","OV","OV"
"998","ACH-000663","OVTOKO",1298365,"OV",NA,"Ovarian Cancer","Adenocarcinoma, clear cell","ovary","carcinoma","clear_cell_carcinoma","urogenital_system","ovary","OV","OV"
"999","ACH-000885","TOV21G",1240222,"OV",NA,"Ovarian Cancer","Adenocarcinoma, clear cell","ovary","carcinoma","clear_cell_carcinoma","urogenital_system","ovary","OV","OV"
"1000","ACH-000646","OVMANA",NA,"OV",NA,"Ovarian Cancer","Adenocarcinoma, clear cell","ovary","carcinoma","clear_cell_carcinoma",NA,NA,"OV",NA
